feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc 0 1 1.764467 4.097991 173.782 0.281 97013
handcrafted-lfcc 0 2 0.686702 5.674275 174.201 0.080 28989
handcrafted-lfcc 0 3 0.453222 6.766084 181.475 0.116 39104
handcrafted-lfcc 0 4 0.353572 7.283653 179.048 0.287 85975
handcrafted-lfcc 0 5 0.291345 7.639593 178.297 0.333 97044
handcrafted-lfcc 0 6 0.245168 7.897895 181.777 0.260 79496
handcrafted-lfcc 0 7 0.217202 8.203285 175.458 0.364 108795
handcrafted-lfcc 0 8 0.183653 8.423597 164.799 0.198 55813
handcrafted-lfcc 0 9 0.161020 8.671666 176.711 0.374 109101
handcrafted-lfcc 0 10 0.132979 8.864251 157.697 0.211 57286
handcrafted-lfcc 0 11 0.116484 9.008821 149.380 0.326 93166
handcrafted-lfcc 1 1 1.613551 3.722369 224.346 0.198 72295
handcrafted-lfcc 1 2 0.375385 5.503723 202.301 0.249 84808
handcrafted-lfcc 1 3 0.140371 6.752220 157.040 0.285 90523
handcrafted-lfcc 1 4 0.079158 7.386279 154.399 0.311 96697
handcrafted-lfcc 1 5 0.058749 7.794726 149.652 0.315 98269
handcrafted-lfcc 1 6 0.045379 8.117182 150.708 0.298 90873
handcrafted-lfcc 1 7 0.037290 8.362842 171.920 0.311 94284
handcrafted-lfcc 1 8 0.030200 8.587960 170.284 0.327 98593
handcrafted-lfcc 1 9 0.023631 8.789972 173.450 0.335 99922
handcrafted-lfcc 1 10 0.020144 8.947795 124.046 0.322 96275
handcrafted-lfcc 1 11 0.015930 9.080209 119.917 0.321 95389
handcrafted-lfcc 2 1 1.674804 3.727854 121.591 0.185 67808
handcrafted-lfcc 2 2 0.408550 5.226035 153.701 0.239 81002
handcrafted-lfcc 2 3 0.148127 6.262655 159.949 0.275 87146
handcrafted-lfcc 2 4 0.088616 6.765439 180.365 0.316 97517
handcrafted-lfcc 2 5 0.067690 7.044179 169.641 0.298 91955
handcrafted-lfcc 2 6 0.051642 7.247118 153.139 0.288 87101
handcrafted-lfcc 2 7 0.042191 7.417214 130.072 0.304 91353
handcrafted-lfcc 2 8 0.033703 7.575424 132.185 0.326 96356
handcrafted-lfcc 2 9 0.027849 7.700617 131.420 0.335 99386
handcrafted-lfcc 2 10 0.022462 7.814555 140.699 0.314 93679
handcrafted-lfcc 2 11 0.019019 7.918632 135.813 0.319 93735
handcrafted-lfcc 3 1 1.705824 3.768976 235.931 0.177 64534
handcrafted-lfcc 3 2 0.474935 5.289513 245.619 0.237 80663
handcrafted-lfcc 3 3 0.182531 6.395597 214.539 0.260 82432
handcrafted-lfcc 3 4 0.102420 6.980744 218.806 0.313 95316
handcrafted-lfcc 3 5 0.073773 7.301706 204.171 0.296 90654
handcrafted-lfcc 3 6 0.058044 7.546301 125.062 0.288 85763
handcrafted-lfcc 3 7 0.046237 7.762822 136.165 0.304 90510
handcrafted-lfcc 3 8 0.036411 7.934828 123.958 0.323 94314
handcrafted-lfcc 3 9 0.027576 8.099348 126.965 0.333 97154
handcrafted-lfcc 3 10 0.021610 8.243544 112.355 0.315 92641
handcrafted-lfcc 3 11 0.018159 8.393122 113.708 0.311 90362
handcrafted-lfcc 4 1 1.686269 3.832406 165.653 0.179 65821
handcrafted-lfcc 4 2 0.441475 5.585645 148.756 0.236 81152
handcrafted-lfcc 4 3 0.170030 7.033753 159.762 0.264 83410
handcrafted-lfcc 4 4 0.096771 7.831295 160.842 0.315 96547
handcrafted-lfcc 4 5 0.071173 8.217214 166.334 0.294 90452
handcrafted-lfcc 4 6 0.054523 8.474344 155.220 0.288 86412
handcrafted-lfcc 4 7 0.042956 8.689950 134.464 0.305 91362
handcrafted-lfcc 4 8 0.033429 8.858834 126.213 0.321 94972
handcrafted-lfcc 4 9 0.027710 9.033861 118.088 0.337 99687
handcrafted-lfcc 4 10 0.023373 9.170520 118.850 0.314 93489
handcrafted-lfcc 4 11 0.019700 9.288284 116.792 0.317 92629
